true_pos,obs_pos,true_var
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,331,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,357,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,34,22
327,34,22
327,34,22
327,34,22
327,34,22
327,34,22
327,34,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,313,22
327,350,22
327,350,22
327,350,22
327,350,22
327,350,22
327,350,22
327,350,22
327,15,22
327,15,22
327,15,22
327,15,22
327,15,22
327,15,22
327,15,22
327,15,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,349,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,324,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,306,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,290,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
327,275,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,285,22
302,335,22
302,335,22
302,335,22
302,335,22
302,335,22
302,335,22
302,288,22
302,288,22
302,288,22
302,288,22
302,288,22
302,288,22
302,288,22
302,288,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,316,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,297,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,272,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,282,22
302,308,22
302,308,22
302,308,22
302,308,22
302,308,22
302,308,22
302,303,22
302,303,22
302,303,22
302,303,22
302,303,22
302,303,22
302,303,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,294,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,332,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,328,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,289,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,327,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,305,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,299,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
302,323,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,307,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,302,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,268,22
287,285,22
287,285,22
287,285,22
287,285,22
287,285,22
287,285,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,314,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,283,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,290,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,317,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,282,22
287,274,22
287,274,22
287,274,22
287,274,22
287,274,22
287,274,22
287,274,22
287,274,22
287,274,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,269,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,267,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,296,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,295,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,281,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
287,294,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,290,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,306,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
302,264,22
