true_pos,obs_pos,true_var
260,266,22
257,266,22
255,266,22
257,266,22
258,266,22
256,266,22
254,266,22
252,266,22
254,266,22
257,266,22
254,266,22
256,266,22
250,266,22
252,266,22
251,266,22
255,266,22
257,266,22
255,266,22
256,266,22
254,266,22
255,266,22
257,266,22
258,266,22
255,266,22
257,266,22
256,266,22
259,266,22
259,266,22
256,266,22
257,266,22
256,266,22
258,266,22
259,266,22
258,266,22
257,266,22
259,266,22
259,266,22
259,266,22
259,266,22
257,266,22
260,266,22
259,266,22
258,266,22
261,266,22
259,266,22
257,266,22
260,263,22
261,263,22
257,263,22
253,263,22
253,263,22
256,263,22
261,263,22
262,263,22
261,263,22
259,263,22
259,263,22
256,263,22
259,263,22
260,263,22
257,263,22
259,263,22
260,263,22
259,263,22
260,263,22
263,263,22
265,263,22
265,263,22
271,263,22
275,263,22
277,263,22
277,263,22
277,263,22
277,263,22
276,268,22
279,268,22
279,268,22
280,268,22
279,268,22
280,268,22
279,268,22
279,268,22
280,268,22
279,268,22
281,268,22
281,268,22
283,268,22
284,268,22
286,268,22
284,268,22
283,268,22
283,268,22
284,268,22
285,268,22
287,268,22
289,268,22
291,268,22
292,268,22
293,268,22
294,268,22
292,302,22
291,302,22
289,302,22
289,302,22
291,302,22
296,302,22
295,302,22
294,302,22
293,302,22
292,302,22
293,302,22
293,302,22
295,302,22
295,302,22
295,302,22
296,302,22
297,302,22
295,302,22
295,302,22
296,302,22
297,302,22
298,302,22
295,291,22
297,291,22
293,291,22
300,291,22
299,291,22
298,291,22
302,291,22
304,291,22
307,291,22
306,291,22
307,291,22
308,291,22
308,291,22
309,291,22
310,291,22
311,291,22
306,291,22
303,291,22
308,291,22
308,291,22
305,291,22
307,291,22
307,291,22
305,291,22
305,291,22
304,291,22
303,291,22
303,291,22
302,291,22
301,291,22
302,291,22
302,291,22
299,298,22
298,298,22
298,298,22
299,298,22
299,298,22
295,298,22
292,298,22
292,298,22
293,298,22
296,298,22
296,298,22
298,298,22
300,298,22
300,298,22
297,298,22
295,298,22
292,298,22
290,298,22
294,298,22
294,298,22
296,298,22
298,298,22
296,298,22
294,298,22
294,298,22
293,298,22
294,298,22
290,298,22
291,298,22
291,316,22
289,316,22
289,316,22
285,316,22
287,316,22
287,316,22
284,316,22
285,316,22
288,316,22
287,316,22
288,316,22
286,243,22
282,243,22
281,243,22
282,243,22
285,243,22
287,243,22
286,243,22
288,243,22
286,243,22
285,243,22
288,243,22
289,243,22
291,243,22
289,243,22
286,243,22
286,243,22
285,243,22
283,243,22
286,243,22
286,243,22
285,243,22
285,276,22
282,276,22
281,276,22
283,276,22
284,276,22
283,276,22
287,276,22
285,276,22
283,276,22
284,276,22
285,276,22
286,276,22
286,276,22
285,276,22
285,276,22
284,276,22
288,276,22
288,276,22
287,276,22
288,276,22
288,276,22
291,276,22
292,276,22
292,276,22
294,276,22
296,276,22
294,276,22
291,276,22
291,276,22
291,276,22
289,276,22
290,276,22
290,276,22
289,276,22
289,276,22
289,276,22
286,276,22
287,274,22
290,274,22
291,274,22
288,274,22
286,274,22
284,274,22
287,274,22
286,274,22
285,274,22
284,274,22
284,274,22
283,274,22
278,274,22
278,298,22
277,298,22
277,298,22
273,298,22
271,298,22
271,298,22
270,298,22
271,298,22
270,298,22
268,261,22
266,261,22
267,261,22
267,261,22
264,261,22
263,261,22
262,261,22
258,261,22
260,261,22
263,261,22
264,261,22
263,261,22
264,261,22
261,261,22
258,261,22
255,261,22
255,261,22
249,261,22
249,261,22
247,261,22
247,261,22
246,261,22
247,261,22
245,273,22
245,273,22
247,273,22
248,273,22
249,273,22
248,273,22
249,273,22
251,273,22
251,273,22
252,273,22
249,273,22
251,273,22
250,273,22
250,258,22
244,258,22
245,258,22
243,258,22
241,258,22
243,258,22
239,258,22
239,258,22
238,258,22
237,258,22
235,258,22
235,258,22
239,258,22
240,258,22
239,258,22
242,258,22
240,258,22
246,258,22
248,258,22
249,258,22
251,258,22
250,244,22
249,244,22
250,244,22
246,244,22
247,244,22
247,244,22
246,244,22
245,244,22
246,244,22
249,244,22
249,244,22
248,244,22
249,244,22
248,244,22
248,244,22
251,267,22
249,267,22
251,267,22
253,267,22
255,267,22
256,267,22
255,267,22
258,267,22
260,267,22
258,267,22
258,274,22
260,274,22
257,274,22
257,274,22
262,274,22
260,274,22
260,274,22
258,274,22
257,274,22
258,274,22
258,274,22
257,274,22
259,274,22
261,274,22
261,274,22
261,274,22
261,274,22
263,274,22
265,274,22
265,274,22
264,274,22
262,274,22
260,260,22
261,260,22
262,260,22
262,260,22
262,260,22
262,260,22
260,260,22
262,260,22
263,260,22
264,260,22
263,260,22
264,260,22
264,260,22
264,260,22
262,260,22
264,260,22
265,260,22
265,260,22
266,260,22
267,260,22
270,260,22
268,260,22
268,288,22
266,288,22
265,288,22
265,288,22
263,288,22
265,288,22
263,288,22
264,288,22
263,288,22
266,288,22
267,288,22
268,288,22
269,288,22
267,288,22
268,288,22
267,288,22
268,288,22
267,288,22
263,288,22
265,288,22
266,288,22
265,288,22
264,288,22
267,288,22
269,288,22
273,288,22
271,288,22
269,288,22
273,288,22
272,288,22
274,288,22
276,288,22
273,288,22
276,288,22
276,288,22
280,288,22
278,288,22
278,288,22
280,288,22
276,288,22
276,288,22
277,288,22
275,288,22
279,288,22
278,288,22
277,288,22
279,288,22
281,288,22
277,288,22
273,288,22
273,288,22
272,288,22
272,288,22
275,268,22
276,268,22
276,268,22
277,268,22
277,268,22
276,268,22
275,268,22
276,268,22
278,268,22
277,268,22
277,268,22
278,268,22
276,268,22
281,268,22
280,268,22
280,268,22
282,268,22
282,268,22
283,285,22
282,285,22
283,285,22
283,285,22
282,285,22
282,285,22
282,285,22
282,237,22
284,237,22
287,237,22
286,237,22
287,237,22
288,237,22
285,237,22
285,237,22
286,237,22
288,237,22
286,237,22
285,237,22
286,237,22
287,237,22
285,256,22
285,256,22
281,256,22
281,256,22
281,256,22
280,256,22
277,256,22
277,256,22
280,256,22
282,256,22
280,256,22
279,303,22
278,303,22
276,303,22
275,303,22
271,303,22
272,303,22
272,303,22
274,303,22
274,303,22
273,303,22
276,303,22
279,303,22
280,303,22
280,303,22
279,303,22
281,303,22
282,303,22
284,303,22
283,303,22
287,303,22
289,303,22
289,303,22
290,303,22
293,303,22
291,303,22
288,303,22
287,297,22
284,297,22
286,297,22
287,297,22
287,297,22
286,297,22
285,297,22
280,297,22
276,297,22
279,297,22
279,297,22
280,273,22
277,273,22
280,273,22
279,273,22
274,273,22
270,273,22
269,273,22
267,273,22
269,273,22
268,273,22
270,273,22
272,273,22
270,273,22
271,273,22
270,273,22
269,273,22
270,273,22
268,273,22
270,273,22
267,273,22
269,273,22
268,273,22
270,273,22
267,273,22
266,273,22
266,273,22
266,273,22
266,296,22
266,296,22
266,296,22
266,296,22
267,296,22
268,296,22
268,296,22
268,296,22
266,296,22
267,296,22
269,296,22
270,296,22
269,296,22
272,296,22
274,296,22
276,296,22
275,231,22
277,231,22
279,231,22
277,231,22
277,231,22
276,231,22
278,231,22
278,231,22
279,231,22
279,231,22
275,231,22
271,231,22
267,231,22
265,231,22
263,231,22
263,231,22
264,231,22
268,231,22
267,231,22
266,231,22
264,231,22
263,231,22
260,231,22
259,231,22
259,231,22
261,231,22
261,292,22
263,292,22
260,292,22
264,292,22
266,292,22
268,292,22
268,292,22
269,292,22
268,292,22
265,292,22
265,292,22
269,292,22
269,292,22
275,292,22
276,292,22
276,292,22
278,292,22
276,292,22
276,292,22
274,292,22
275,292,22
276,292,22
271,292,22
269,292,22
271,292,22
273,292,22
271,292,22
271,292,22
272,292,22
274,292,22
273,292,22
274,292,22
273,292,22
272,292,22
271,292,22
271,292,22
272,292,22
271,292,22
271,292,22
274,292,22
276,292,22
274,292,22
277,292,22
277,280,22
278,280,22
278,280,22
280,280,22
278,280,22
279,280,22
280,280,22
281,280,22
283,280,22
283,280,22
282,280,22
283,280,22
282,280,22
284,280,22
283,280,22
283,280,22
283,280,22
282,280,22
284,280,22
288,280,22
288,280,22
289,280,22
288,280,22
287,280,22
287,280,22
285,280,22
283,280,22
281,280,22
285,280,22
285,280,22
284,280,22
284,280,22
284,280,22
287,280,22
287,280,22
288,280,22
289,280,22
295,302,22
294,302,22
294,302,22
296,302,22
298,302,22
299,302,22
299,302,22
301,302,22
300,302,22
301,302,22
301,302,22
300,302,22
301,302,22
301,302,22
307,302,22
307,302,22
307,302,22
304,302,22
305,302,22
303,302,22
302,302,22
304,304,22
306,304,22
308,304,22
309,304,22
310,304,22
308,304,22
305,304,22
304,304,22
303,304,22
304,304,22
303,304,22
302,304,22
303,304,22
300,304,22
299,314,22
300,314,22
301,314,22
302,314,22
301,314,22
300,314,22
301,314,22
301,314,22
302,271,22
304,271,22
304,271,22
300,271,22
303,271,22
302,271,22
299,271,22
299,271,22
301,271,22
299,271,22
303,271,22
304,271,22
302,271,22
300,271,22
299,271,22
299,271,22
299,271,22
299,271,22
297,271,22
296,271,22
298,271,22
299,271,22
301,271,22
301,271,22
299,271,22
299,271,22
301,271,22
301,271,22
301,271,22
298,326,22
298,326,22
293,326,22
293,326,22
295,326,22
298,326,22
301,326,22
300,326,22
297,326,22
296,326,22
299,299,22
297,299,22
299,299,22
303,299,22
304,299,22
305,299,22
307,299,22
311,299,22
308,299,22
305,299,22
308,299,22
308,299,22
308,299,22
308,299,22
307,299,22
308,299,22
313,299,22
311,299,22
313,303,22
311,303,22
311,303,22
309,303,22
311,303,22
313,303,22
313,303,22
313,303,22
316,299,22
316,299,22
318,299,22
315,299,22
314,299,22
314,299,22
317,299,22
320,299,22
320,299,22
317,299,22
320,299,22
318,299,22
323,299,22
320,299,22
322,299,22
323,299,22
323,299,22
324,299,22
324,299,22
320,299,22
317,299,22
320,299,22
321,299,22
325,299,22
328,299,22
332,299,22
330,339,22
329,339,22
333,339,22
334,339,22
331,339,22
330,339,22
328,339,22
329,339,22
329,339,22
329,339,22
331,339,22
326,339,22
325,339,22
325,339,22
326,339,22
327,339,22
328,339,22
327,335,22
324,335,22
323,335,22
323,335,22
321,335,22
321,335,22
320,335,22
318,335,22
317,335,22
319,335,22
320,335,22
318,274,22
317,274,22
316,274,22
318,274,22
317,274,22
318,274,22
318,274,22
319,274,22
322,274,22
324,274,22
324,274,22
323,274,22
323,274,22
321,274,22
319,334,22
321,334,22
321,334,22
325,334,22
329,334,22
329,334,22
333,334,22
335,334,22
336,334,22
340,334,22
337,334,22
336,334,22
337,334,22
339,334,22
339,334,22
336,334,22
338,334,22
336,334,22
336,334,22
336,334,22
336,334,22
336,334,22
333,334,22
332,334,22
333,334,22
334,334,22
334,334,22
335,334,22
335,333,22
337,333,22
337,333,22
337,333,22
337,333,22
337,333,22
342,333,22
339,333,22
342,333,22
342,333,22
336,333,22
331,333,22
332,333,22
332,333,22
330,333,22
327,333,22
327,333,22
326,333,22
322,333,22
323,331,22
324,331,22
322,331,22
322,331,22
321,331,22
320,331,22
318,331,22
318,331,22
321,331,22
319,331,22
322,331,22
323,331,22
320,327,22
315,327,22
313,327,22
310,327,22
309,327,22
306,327,22
307,327,22
307,327,22
307,327,22
309,327,22
308,327,22
313,327,22
312,322,22
311,322,22
309,322,22
307,322,22
307,322,22
307,322,22
306,322,22
305,296,22
307,296,22
306,296,22
305,296,22
304,296,22
304,296,22
304,296,22
308,296,22
307,296,22
307,296,22
308,296,22
309,296,22
309,296,22
309,296,22
311,296,22
307,349,22
309,349,22
305,349,22
307,349,22
303,349,22
300,349,22
299,349,22
297,349,22
294,349,22
292,349,22
292,349,22
293,349,22
295,349,22
298,349,22
300,349,22
298,349,22
296,349,22
295,349,22
297,349,22
301,349,22
300,349,22
302,349,22
299,349,22
303,349,22
304,349,22
304,349,22
299,349,22
302,349,22
304,349,22
306,349,22
302,349,22
303,283,22
299,283,22
303,283,22
302,283,22
305,283,22
301,283,22
303,283,22
304,283,22
303,283,22
307,283,22
308,283,22
305,283,22
304,283,22
305,283,22
305,283,22
307,283,22
310,283,22
311,283,22
310,283,22
309,283,22
308,283,22
308,283,22
307,283,22
307,283,22
306,283,22
306,283,22
308,283,22
304,338,22
304,338,22
302,338,22
300,338,22
296,338,22
293,338,22
294,338,22
294,338,22
296,338,22
293,338,22
290,338,22
289,338,22
290,338,22
290,310,22
291,310,22
294,310,22
294,310,22
293,310,22
294,310,22
293,310,22
294,310,22
296,310,22
295,310,22
295,310,22
294,310,22
293,310,22
294,310,22
295,310,22
293,310,22
291,310,22
291,310,22
288,310,22
291,310,22
290,310,22
289,310,22
290,310,22
291,310,22
289,307,22
292,307,22
290,307,22
291,307,22
294,307,22
292,307,22
295,307,22
295,307,22
290,307,22
290,307,22
292,307,22
294,307,22
294,307,22
293,307,22
293,307,22
293,307,22
294,307,22
293,307,22
289,307,22
291,307,22
288,299,22
291,299,22
291,299,22
290,299,22
290,299,22
289,299,22
288,299,22
286,299,22
286,299,22
287,299,22
288,299,22
288,299,22
288,299,22
289,299,22
290,299,22
290,299,22
291,299,22
290,299,22
288,299,22
290,299,22
290,299,22
296,299,22
293,299,22
290,299,22
290,299,22
290,299,22
289,299,22
292,255,22
294,255,22
290,255,22
287,255,22
289,255,22
288,255,22
286,255,22
286,255,22
285,255,22
291,255,22
288,255,22
286,255,22
287,255,22
287,255,22
287,255,22
288,255,22
289,255,22
291,255,22
290,255,22
290,255,22
289,255,22
290,255,22
290,255,22
293,255,22
291,296,22
290,296,22
289,296,22
288,296,22
284,296,22
283,296,22
288,296,22
289,296,22
290,296,22
289,296,22
285,296,22
284,296,22
286,296,22
283,296,22
285,296,22
287,296,22
289,296,22
290,296,22
288,296,22
287,296,22
286,296,22
283,296,22
283,296,22
283,296,22
285,296,22
285,296,22
283,302,22
281,302,22
282,302,22
281,302,22
278,302,22
278,302,22
276,302,22
279,302,22
279,302,22
279,302,22
277,268,22
280,268,22
280,268,22
280,268,22
278,268,22
280,268,22
280,268,22
283,268,22
283,268,22
282,268,22
284,268,22
284,268,22
280,268,22
280,268,22
281,268,22
280,268,22
283,268,22
281,268,22
280,268,22
278,268,22
280,268,22
275,268,22
278,268,22
282,268,22
282,268,22
284,252,22
287,252,22
285,252,22
288,252,22
288,252,22
287,252,22
287,252,22
286,252,22
287,252,22
286,252,22
283,252,22
283,252,22
282,252,22
282,252,22
282,252,22
282,252,22
284,252,22
282,252,22
280,252,22
283,252,22
279,252,22
283,252,22
286,252,22
291,252,22
290,252,22
292,252,22
294,252,22
295,252,22
295,252,22
298,252,22
297,252,22
299,252,22
297,252,22
297,252,22
296,252,22
296,303,22
291,303,22
292,303,22
295,303,22
294,303,22
295,303,22
292,303,22
289,303,22
289,303,22
287,275,22
288,275,22
287,275,22
288,275,22
287,275,22
285,275,22
283,275,22
283,275,22
285,275,22
288,275,22
292,275,22
290,275,22
293,275,22
294,275,22
294,275,22
298,275,22
298,275,22
295,275,22
295,275,22
293,275,22
292,275,22
294,275,22
293,275,22
294,275,22
293,275,22
295,275,22
298,275,22
296,275,22
296,275,22
295,275,22
