true_pos,obs_pos,true_var
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,90,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,64,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,121,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,136,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,114,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,92,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,96,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,127,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,101,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,122,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,103,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,118,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,145,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,104,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,80,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
108,126,22
88,90,22
88,90,22
88,90,22
88,90,22
88,90,22
88,90,22
88,90,22
88,90,22
88,90,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,57,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,54,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,73,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,72,22
88,92,22
88,92,22
88,92,22
88,92,22
88,92,22
88,92,22
88,92,22
88,92,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,14,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,68,22
88,111,22
88,111,22
88,111,22
88,111,22
88,111,22
88,111,22
88,111,22
88,111,22
88,111,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,74,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,87,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,96,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,42,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,58,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
88,99,22
